% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principle axes lengths  (sorted square roots of eigenvalues of C)", seed=400000, Sun Oct 28 19:59:40 2018
1 8 0.6845956499236088 1.0000400008000108 1.0 1.0 1.00001000005 1.0000200002000015 1.0000300004500045 1.0000400008000108
2 16 0.5959892210181318 1.0194157558350008 0.8581879450910684 0.8581879450910684 0.9581119084779642 0.9902687977722521 0.9984007793684186 1.0194157558350008
3 24 0.48533601738822646 1.0330460293668708 0.7710878926465423 0.7710878926465423 0.9391235237450676 0.952622963518165 0.9939412393398481 1.0330460293668708
4 32 0.40629425153643023 1.007294611631595 0.7338879032108565 0.7338879032108565 0.8514974306086392 0.9276274860988885 0.9903173325165179 1.007294611631595
5 40 0.3525290050646116 1.0267558461403408 0.6447688819795747 0.6447688819795747 0.8450428195063208 0.8719463241067851 0.9712065924879169 1.0267558461403408
6 48 0.28809445251191673 1.0270426496833895 0.5981672674264185 0.5981672674264185 0.7546127469681996 0.8854600852756705 0.9634135434598856 1.0270426496833895
7 56 0.2630094182521674 1.0150506743248175 0.5842951879182303 0.5842951879182303 0.7057106862084801 0.8261440346568898 0.9396241567028959 1.0150506743248175
8 64 0.22208465982058967 0.9585192767834047 0.5804251492886445 0.5804251492886445 0.6826348705327583 0.8356229292054154 0.8877133324570546 0.9585192767834047
9 72 0.19679227927033885 0.9794311533028625 0.5743722392032906 0.5743722392032906 0.5944615853276457 0.8202960417203738 0.8667038753271008 0.9794311533028625
10 80 0.1831657660011771 0.9631010043599472 0.4650831884541384 0.4650831884541384 0.6290971673027467 0.8102141314648292 0.8579789856437292 0.9631010043599472
11 88 0.17111358486939995 0.9602265422005891 0.4609748991173032 0.4609748991173032 0.6022221924229924 0.761625036524736 0.8389161535489457 0.9602265422005891
12 96 0.17671938516135616 0.9856436214737475 0.4565720774684446 0.4565720774684446 0.563945922229567 0.7009451509944794 0.8486677103512357 0.9856436214737475
13 104 0.16737611384571416 0.9817652873063263 0.4676010320459999 0.4676010320459999 0.5370620977630413 0.7056340923558082 0.8017035438540289 0.9817652873063263
14 112 0.14561535925247676 0.9894300289019368 0.4616912731094073 0.4616912731094073 0.5000715950500212 0.6867372411148779 0.7869317714419475 0.9894300289019368
15 120 0.14167886033660154 0.8796349435873482 0.43287033530321734 0.43287033530321734 0.4963731304298646 0.6960277547053921 0.8004628423924234 0.8796349435873482
16 128 0.14328375161026033 0.9260782803695442 0.43861233493844753 0.43861233493844753 0.4563811598214155 0.6888001509586391 0.767531256583599 0.9260782803695442
17 136 0.13833353675239907 0.9560994450859068 0.40530882274281255 0.40530882274281255 0.4604221736393258 0.7146586573517495 0.7395122042021876 0.9560994450859068
18 144 0.1413325363877865 0.9836964879855357 0.40704400169088445 0.40704400169088445 0.42232910174458005 0.6395976339433812 0.7282818214229506 0.9836964879855357
19 152 0.13001794304255085 0.9636483288018335 0.410268501064695 0.410268501064695 0.4175680322988462 0.6249260092048706 0.6849335281351694 0.9636483288018335
20 160 0.10813869446342612 0.9651436670640987 0.37875554771488135 0.37875554771488135 0.4305283640992193 0.5958067784983714 0.6335723419209451 0.9651436670640987
21 168 0.09909024561269202 0.9757033597394326 0.33289950237053345 0.33289950237053345 0.41128144272484457 0.5754713939455718 0.6510897694077007 0.9757033597394326
22 176 0.08350668671835933 0.9854488740064797 0.3332107348039878 0.3332107348039878 0.3984335785568118 0.5209535918828966 0.6482815403901938 0.9854488740064797
23 184 0.07516180077391624 0.9491256076442524 0.31420596006177764 0.31420596006177764 0.3930703699419599 0.4951433280520686 0.634249835747794 0.9491256076442524
24 192 0.06754202778612844 0.8511072138876364 0.31412719036350123 0.31412719036350123 0.39135691107588894 0.4837970980504225 0.620645079965601 0.8511072138876364
25 200 0.062598639647916 0.8362383230576012 0.2925894895672493 0.2925894895672493 0.37280797259258475 0.4749867229591997 0.6012350970159153 0.8362383230576012
26 208 0.056517269288654255 0.7946202241788953 0.2925628134828423 0.2925628134828423 0.35124213886979083 0.4877956043407859 0.5886763114277018 0.7946202241788953
27 216 0.05375687890692172 0.7896486547062955 0.2677389605371689 0.2677389605371689 0.3582280953365102 0.47323628246775284 0.5687483108715652 0.7896486547062955
28 224 0.0497087749294666 0.7782447703141302 0.2775742419599425 0.2775742419599425 0.32057804991281685 0.4698437742290544 0.5646696071491366 0.7782447703141302
