% # columns="iter, evals, sigma, 0, fitness, xbest" seed=400000, Sun Oct 28 19:59:40 2018, <python>{}</python>
1 8 0.6845956499236088 0 52.35838643290845 -0.698333261956483 0.24077077736069144 0.4242818537942144 -0.2894504785088931 -0.14750632264554217
2 16 0.5959892210181318 0 56.106315953134356 -0.17590168917171145 -0.3172262192984859 -0.17752745252257499 -0.4254202054744941 -0.11619872897343782
3 24 0.48533601738822646 0 18.718608800461617 -0.13401796145691092 -0.09275018873517166 0.07525469589912628 -0.08779268364917991 -0.33371180473346995
4 32 0.40629425153643023 0 14.963675246197383 0.1452246380903479 -0.09303801631869785 0.23012112986036393 -0.0776461493107494 0.1896421125730691
5 40 0.3525290050646116 0 24.034002435916705 -0.16454252690764606 0.2792601642813399 -0.16945692095003334 0.21856397496909347 0.25008879939088735
6 48 0.28809445251191673 0 11.986048315777609 -0.02527080352908043 0.14814556482365684 0.06428928560036042 0.23635255433360622 0.15600229027123483
7 56 0.2630094182521674 0 9.149120728960828 -0.27808973700572454 0.22081467801619928 -0.011889926208187416 -0.10622204183474557 -0.09374104622408969
8 64 0.22208465982058967 0 6.264527277892677 -0.007283994910475378 -0.04067855359955036 -0.020257768058702948 -0.12573785168116736 0.03892341535729196
9 72 0.19679227927033885 0 4.309822417794151 -0.15031231444252055 0.044088139179759775 -0.007550221165719476 -0.0006428807342262199 0.0033614135108136003
10 80 0.1831657660011771 0 6.5266894210754955 0.10058594571002705 -0.05905076803735155 0.03666909231828897 0.09534014410124013 0.126464910688382
11 88 0.17111358486939995 0 5.637741353878167 0.14805961261253758 -0.03558746268502974 0.08113811356027142 0.11805320860420254 0.021766300651783227
12 96 0.17671938516135616 0 8.310840730811396 -0.12231529310734152 -0.010632737866156188 0.10923077047722479 0.181512565510644 0.0988656188103279
13 104 0.16737611384571416 0 7.990129653170091 -0.16983912863052425 0.17147184083119207 0.08390961294925202 0.14453520202771084 0.058613284299382215
14 112 0.14561535925247676 0 4.806409094608941 0.02788410744779135 0.03074320188036732 0.10289083284193329 0.03401914880565292 0.0006897192156844825
15 120 0.14167886033660154 0 3.8843986184176735 0.16317781396006287 0.02637988610020525 0.00857935861085353 0.03840798863448829 0.04336115476143847
16 128 0.14328375161026033 0 3.6958238319004764 0.33749611057703477 0.12831364223123018 0.06217474089821701 -0.03206133162876907 -0.042974899683746515
17 136 0.13833353675239907 0 3.820875592475325 0.31140154988207697 0.10388784617688748 0.05842554946677954 0.07860095674788953 0.016744131255766303
18 144 0.1413325363877865 0 3.872028394113502 0.36900688396513603 0.07053929444473245 0.0163064082282453 -0.03523966975724621 0.004426628312787293
19 152 0.13001794304255085 0 3.9598409628227547 0.3609407882473456 0.12155453628769829 -0.019256426401342442 -0.0242741831957546 0.0718346891552814
20 160 0.10813869446342612 0 4.116637208994885 0.2186316642765243 0.03292072029878815 0.021284790355330728 -0.06291701926130264 -0.009701264247602218
